Ids:	[11;10;9;8;7;6;5;4;3;2;1;0;]
Wavefunction:
355:	-6.69346e-34	-1.34084e-33
356:	1.49399e-34	-7.19489e-34
357:	-1.22277e-33	-3.60904e-34
358:	8.82158e-34	1.62903e-33
359:	-3.32739e-35	-1.07381e-33
360:	-6.36759e-34	-2.26884e-33
361:	7.16263e-34	2.96351e-34
362:	-4.05393e-35	1.29741e-33
363:	-4.39493e-34	-7.80364e-34
364:	7.53348e-35	1.22645e-33
365:	8.26569e-34	-7.12156e-34
366:	-7.07772e-34	2.60659e-34
367:	5.14984e-34	1.28181e-34
368:	-2.60263e-33	1.64283e-33
369:	3.47645e-34	-5.17953e-34
370:	-1.87955e-34	-1.08467e-33
371:	-4.23176e-34	1.84773e-33
372:	4.96224e-34	5.96349e-34
373:	9.4368e-35	-1.58685e-33
374:	5.32219e-34	-1.09597e-33
375:	-1.18977e-33	1.32548e-33
376:	-6.77771e-34	2.13923e-33
377:	9.96206e-34	-1.40364e-33
378:	-1.36697e-34	-9.84637e-34
379:	-1.66421e-34	7.03352e-34
380:	1.97871e-33	-1.38867e-34
381:	-2.3522e-33	9.29337e-34
382:	-6.6299e-34	5.136e-34
383:	5.98545e-34	-1.22705e-33
384:	5.05379e-34	2.90595e-32
385:	-6.66169e-33	-1.10255e-32
386:	-8.4709e-34	-1.16856e-33
387:	8.29528e-34	-7.01151e-34
388:	-5.33898e-34	-1.26505e-34
389:	-4.72314e-34	-1.33282e-33
390:	6.19349e-34	-1.02076e-33
391:	-1.0698e-33	3.66837e-34
392:	6.87986e-34	-3.67479e-33
393:	7.90019e-34	7.38351e-34
394:	3.13985e-34	1.09222e-33
395:	-5.95604e-34	-1.02233e-33
396:	-1.77569e-33	9.37677e-35
397:	1.88468e-33	-6.57104e-34
398:	2.11597e-33	2.81359e-33
399:	-2.20482e-33	-2.07489e-33
400:	2.12214e-33	1.25033e-33
401:	1.75015e-34	-8.78736e-34
402:	9.06617e-34	9.93434e-34
403:	-8.20641e-34	-6.85727e-34
404:	3.83232e-33	-1.68827e-33
405:	-3.38458e-33	3.07583e-34
406:	-5.79606e-34	3.60483e-33
407:	-9.13873e-35	-2.96485e-33
408:	-4.18534e-33	-7.62498e-34
409:	1.80226e-33	-1.2403e-35
410:	-1.7271e-33	-2.69378e-34
411:	1.94386e-33	2.24819e-34
412:	1.89712e-34	1.341e-33
413:	4.1022e-35	-1.01922e-33
414:	-2.57215e-33	1.78955e-33
415:	3.12866e-33	-1.57223e-33
416:	4.24118e-33	-7.84646e-33
417:	-2.08411e-33	1.43733e-33
418:	1.33e-33	4.39672e-34
419:	-7.84237e-34	-2.56795e-34
420:	-1.36745e-33	4.3654e-34
421:	3.12943e-34	1.01848e-33
422:	4.28189e-33	1.17184e-33
423:	-3.75307e-33	-1.09649e-33
424:	-1.05484e-33	1.0951e-33
425:	1.11289e-33	4.82133e-34
426:	4.49283e-34	3.66077e-33
427:	3.77324e-34	-3.91179e-33
428:	2.30624e-33	3.7416e-34
429:	-1.64861e-33	-7.35023e-34
430:	-1.40438e-33	-1.55644e-33
431:	6.65758e-34	1.07696e-33
432:	-1.34719e-35	-3.68776e-33
433:	5.5524e-34	4.16111e-33
434:	-1.97957e-34	1.28277e-33
435:	-5.52647e-34	-9.94997e-34
436:	-2.01286e-33	-7.33086e-34
437:	1.41554e-33	6.79847e-34
438:	2.49819e-34	-5.53648e-34
439:	-8.42645e-35	-5.01739e-34
440:	4.90125e-34	1.38164e-33
441:	-7.78801e-34	-1.58732e-33
442:	-2.57235e-33	2.11288e-33
443:	2.24929e-33	-1.04906e-33
444:	-1.82281e-34	-1.1889e-33
445:	5.53516e-34	-1.6315e-34
446:	-6.81497e-34	8.40724e-34
447:	4.45711e-34	-3.3926e-34
448:	2.36818e-33	-1.5129e-32
449:	4.44834e-33	2.21821e-33
450:	-1.36047e-33	3.33832e-33
451:	1.17375e-33	-2.85931e-33
452:	-1.93205e-33	-2.65869e-33
453:	1.42557e-33	3.15566e-33
454:	-5.42167e-34	-9.20154e-34
455:	1.16424e-33	1.46873e-33
456:	-4.61793e-34	1.80333e-33
457:	-2.23159e-34	-2.28556e-33
458:	1.93013e-34	-4.58206e-33
459:	-4.81231e-34	3.81506e-33
460:	1.0171e-33	1.86869e-33
461:	-4.71987e-34	-2.50692e-35
462:	-3.18564e-34	-1.41796e-33
463:	1.99165e-34	4.50007e-34
464:	-3.78711e-33	2.6085e-33
465:	7.80167e-34	1.327e-33
466:	-2.13325e-33	-1.73533e-33
467:	1.68457e-33	1.57025e-33
468:	7.24278e-35	-1.04561e-33
469:	-1.5557e-34	1.06061e-33
470:	-2.94911e-34	4.9712e-34
471:	3.10933e-34	-6.18435e-35
472:	-4.33687e-34	-3.51024e-33
473:	4.69771e-34	2.77869e-33
474:	1.65603e-33	-5.22542e-34
475:	-1.13995e-33	6.06329e-34
476:	1.23959e-33	-4.06075e-34
477:	-1.32319e-34	-1.21603e-34
478:	5.1128e-34	2.65558e-33
479:	-1.52392e-33	-2.23773e-33
480:	-5.46885e-34	-2.0277e-33
481:	-6.31754e-34	8.99551e-34
482:	-3.68222e-34	4.95492e-35
483:	9.31949e-34	-3.14003e-34
484:	1.05371e-34	-1.38422e-34
485:	1.57215e-33	1.72334e-33
486:	-3.74272e-34	-9.55435e-34
487:	-1.14459e-34	2.96331e-34
488:	3.70908e-33	2.46571e-34
489:	-2.18585e-33	-1.06664e-34
490:	1.01042e-33	7.44922e-34
491:	-8.72021e-34	-7.23929e-34
492:	1.15128e-33	-2.07583e-33
493:	-7.54723e-34	3.13403e-33
494:	-2.43551e-34	-2.88475e-33
495:	-5.45759e-34	2.49936e-33
496:	-3.61405e-33	2.35179e-33
497:	1.08338e-33	-2.66029e-33
498:	-7.58374e-34	1.26098e-33
499:	1.0442e-33	-5.27929e-34
500:	-5.06279e-34	6.58644e-34
501:	1.23238e-33	-2.42707e-33
502:	2.28269e-33	-4.72495e-34
503:	-1.86218e-33	1.40413e-33
504:	1.15213e-34	-3.55476e-34
505:	1.89811e-34	1.83346e-33
506:	-1.24128e-34	1.43155e-33
507:	5.77084e-35	-1.4038e-33
508:	-6.79694e-35	1.8246e-33
509:	-3.00201e-34	-1.34826e-33
510:	-1.56304e-33	-1.87822e-33
511:	1.39537e-33	1.77008e-33
512:	4.81801e-32	7.29229e-33
513:	-6.87401e-32	7.02114e-33
514:	5.26672e-33	-1.67909e-33
515:	-1.19971e-33	-5.37825e-34
516:	1.11272e-33	-5.31689e-33
517:	2.72378e-33	3.64371e-33
518:	-2.86967e-34	1.95792e-33
519:	6.19329e-34	-2.35123e-33
520:	4.37984e-33	-6.40679e-33
521:	-3.99001e-35	3.50044e-33
522:	-3.67254e-34	-1.90154e-34
523:	6.13094e-34	5.85508e-34
524:	2.79837e-33	1.35235e-33
525:	-1.8841e-33	-1.41834e-33
526:	-2.58615e-33	4.32438e-34
527:	1.33338e-33	-9.5566e-34
528:	4.14063e-33	-8.56116e-33
529:	-3.20027e-33	-1.13433e-34
530:	-6.80028e-34	-7.78107e-35
531:	3.2915e-34	1.11539e-33
532:	2.52916e-33	7.02791e-34
533:	-9.22446e-34	-2.63208e-34
534:	2.61627e-34	5.2446e-34
535:	2.61476e-34	-1.09958e-35
536:	1.55244e-33	5.0542e-33
537:	-9.71056e-34	-2.2898e-33
538:	2.59412e-34	1.56877e-33
539:	-1.01661e-33	-1.99833e-33
540:	-3.76088e-34	-5.41973e-34
541:	1.42505e-33	4.5743e-35
542:	-4.70505e-34	-5.9833e-34
543:	-2.59849e-34	1.31092e-33
544:	6.86158e-33	-5.48072e-33
545:	-3.73204e-35	-1.79037e-33
546:	-5.70232e-35	-2.86059e-33
547:	1.05607e-34	2.44019e-33
548:	-1.94854e-33	1.59293e-33
549:	2.0459e-33	-1.07387e-33
550:	4.92944e-33	1.63947e-33
551:	-4.60654e-33	-1.79917e-33
552:	2.00152e-33	2.05112e-33
553:	-4.22227e-33	1.94494e-33
554:	1.19204e-33	4.54888e-34
555:	-1.40991e-33	-6.41673e-34
556:	-1.77204e-33	1.76674e-33
557:	4.65129e-34	-3.06626e-33
558:	3.06849e-33	2.3385e-34
559:	-7.41294e-34	1.4704e-35
560:	-7.03779e-34	-2.36314e-33
561:	-2.55074e-33	1.35041e-33
562:	-1.08039e-33	-1.18776e-33
563:	2.64541e-33	1.58631e-33
564:	-7.55836e-35	-7.14179e-34
565:	-2.85941e-34	1.38505e-33
566:	5.74644e-34	-5.87805e-34
567:	7.50746e-34	1.07622e-34
568:	3.67665e-34	8.9051e-34
569:	2.7701e-34	-1.43907e-33
570:	-1.45647e-33	-1.30812e-33
571:	9.04347e-34	9.20435e-34
572:	1.6002e-33	3.56239e-33
573:	-2.47332e-33	-2.11552e-33
574:	2.35929e-33	8.86024e-34
575:	-2.23533e-33	-1.02163e-33
576:	5.42103e-33	5.3845e-33
577:	-6.79325e-33	-1.93885e-33
578:	-2.09256e-33	-3.99034e-34
579:	2.03422e-33	6.18716e-34
580:	-4.49067e-34	3.24193e-33
581:	-7.83555e-34	-7.71255e-34
582:	-8.28761e-34	3.33175e-33
583:	1.5418e-33	-3.35342e-33
584:	3.03336e-33	4.98745e-35
585:	-3.03945e-33	1.99598e-33
586:	2.46054e-33	6.42055e-34
587:	-1.33371e-33	-1.35303e-33
588:	-1.76957e-33	-2.36481e-33
589:	1.06826e-33	2.76632e-33
590:	-2.00417e-33	2.81724e-34
591:	2.36945e-33	-1.54072e-33
592:	-8.07836e-34	-2.79327e-33
593:	1.19305e-33	3.5189e-33
594:	-1.07881e-33	-9.95067e-34
595:	2.43163e-34	1.18929e-33
596:	-9.54507e-34	-8.0617e-34
597:	1.10716e-33	2.77454e-34
598:	9.71521e-34	-1.00881e-33
599:	-9.61849e-34	5.41484e-34
600:	1.58153e-33	1.05017e-33
601:	7.37606e-34	-4.86934e-33
602:	-1.42616e-33	3.9154e-33
603:	5.56084e-34	-2.9847e-33
604:	-4.17561e-33	3.14647e-33
605:	3.36503e-33	-1.85845e-33
606:	2.08059e-34	-4.74517e-34
607:	5.44601e-35	9.0368e-34
608:	6.52422e-34	-7.45445e-34
609:	-2.40965e-33	-3.06823e-33
610:	7.27407e-34	2.2256e-34
611:	-1.31179e-33	-7.13072e-34
612:	1.07559e-33	-1.63479e-33
613:	4.83368e-34	1.3548e-33
614:	-2.4475e-34	-7.30364e-34
615:	1.11662e-35	1.19399e-33
616:	2.46653e-33	9.3248e-34
617:	-8.67059e-34	-1.82993e-33
618:	-1.76506e-33	7.75849e-34
619:	1.07612e-33	-1.12295e-33
620:	2.20253e-34	-2.63712e-33
621:	1.08274e-33	2.08221e-33
622:	-7.21227e-34	9.1084e-35
623:	-4.12404e-34	-3.09574e-34
624:	-1.21051e-33	-1.78289e-33
625:	3.07317e-34	3.62382e-33
626:	1.7958e-33	-2.83768e-34
627:	-6.81372e-34	8.24703e-34
628:	1.42484e-33	9.45824e-34
629:	-2.06643e-34	-6.98779e-34
630:	-4.6049e-34	1.03797e-33
631:	-1.15029e-34	-8.18513e-34
632:	-1.42359e-33	3.22189e-34
633:	1.47712e-33	-1.29356e-33
634:	-6.77709e-34	-3.10234e-33
635:	1.21681e-33	2.3503e-33
636:	3.59905e-33	-2.41236e-33
637:	-3.2387e-33	3.61005e-33
638:	2.97187e-33	6.22394e-34
639:	-3.56765e-33	-3.25565e-34
640:	-1.73584e-31	-3.87171e-32
641:	-1.77761e-31	-5.00629e-32
642:	2.52621e-32	9.34807e-33
643:	2.58408e-32	1.09747e-32
644:	2.37012e-32	1.05322e-32
645:	2.06793e-32	1.17981e-32
646:	2.37577e-33	-1.51957e-33
647:	1.52248e-33	7.80794e-35
648:	3.21247e-32	6.87892e-33
649:	2.81664e-32	5.3723e-33
650:	1.65542e-34	-2.77432e-34
651:	3.08689e-34	1.65585e-33
652:	-8.81466e-34	3.26751e-33
653:	-1.94428e-33	9.99824e-34
654:	-1.27043e-33	-3.6312e-34
655:	-5.25108e-34	5.21155e-34
656:	2.55429e-32	-1.70773e-34
657:	2.74278e-32	-2.30879e-33
658:	4.10566e-34	1.16377e-33
659:	-6.72403e-34	1.63309e-33
660:	9.56094e-34	2.81933e-33
661:	-5.37623e-34	4.79478e-33
662:	-1.73417e-33	-1.85859e-33
663:	4.17703e-34	-1.57072e-33
664:	-3.6499e-33	-8.25333e-34
665:	-4.23264e-33	-3.86472e-33
666:	1.5987e-33	-1.04326e-33
667:	2.58326e-33	4.88879e-34
668:	2.33287e-33	-6.41234e-34
669:	-3.71725e-34	6.20623e-34
670:	1.10454e-33	3.22185e-33
671:	5.60331e-36	6.15065e-34
672:	2.54993e-32	6.47112e-33
673:	2.43019e-32	1.33295e-32
674:	-1.34041e-34	1.06804e-33
675:	1.20081e-34	1.56962e-33
676:	-5.40324e-34	-4.98351e-34
677:	-5.69081e-34	6.58592e-34
678:	1.49334e-33	2.05289e-33
679:	4.48103e-33	1.07779e-33
680:	3.89889e-33	2.42374e-33
681:	1.33063e-33	-3.13454e-35
682:	-1.28002e-33	-5.76779e-34
683:	1.87186e-33	-4.26964e-33
684:	1.02312e-34	-7.3541e-34
685:	-5.34632e-34	5.58211e-34
686:	-1.13436e-33	4.8968e-35
687:	-1.55428e-33	1.60108e-34
688:	1.16621e-33	-1.98376e-33
689:	-1.6606e-33	-3.82223e-33
690:	-1.6068e-33	2.85172e-33
691:	-1.22944e-33	2.42617e-33
692:	-3.42067e-33	6.45714e-34
693:	-2.94865e-33	-4.4358e-34
694:	6.30605e-34	-1.33509e-34
